﻿RecipeId,Name,CookTime,Images,RecipeCategory,Keywords,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
2104,Virginia kaşık ekmeği,PT50M,character(0),Ekmek,"C (""<60 dakika"", ""fırın"")","C (""mısır unu"", ""irmik"", ""su"", ""tereyağı"", ""ağır krem"", ""tuz"", ""yumurtalar"")",1,14,338.1,25.6,14.9,167.7,515.9,22.1,1.8,0.3,6.2,"C (""Fırını 375 ° 'e önceden ısıtın ve 8x8x2 inç fırınlama tavası gresleyin."", ""Karışım kalın ve pürüzsüz olana kadar mısır unu ve suları düşük ateşte çok yavaşça karıştırın.Dakika. "","" Tereyağı, krema ve tuzda çırpın, sonra yumurta sarısı. "","" Yumuşak zirveler oluşana ve mısır unu haline gelene kadar çırpın. ""ve hafifçe kızardı. "","" • Hizmet Fikirleri: Hemen çok tereyağı ile servis yapın. "")"
2105,Texas kaşık ekmeği,PT55M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/05/piccc4g5T.jpg""",Ekmek,"C (""Tex Mex"", ""Güneybatı ABD"", ""<60 dakika"", ""Fırın"")","C (""süt"", ""sarı mısır unu"", ""tereyağı"", ""margarin"", ""şeker"", ""tuz"", ""kabartma tozu"", ""yumurta"")",5,2,207.2,9.5,4.9,115.2,522,22.2,1.5,0.9,8.8,"C (""Tencerede, sütü haşlayın; mısır unu ile karıştırın."", ""Isıyı azaltın; 5 dakika pişirin, sürekli karıştırın.Kase, yumurta sarısını çırpın. "","" Sıcak karışımı yavaş yavaş karıştırın ve iyice karıştırın. ""İyice harmanlanana kadar sıcak karışıma. "","" Yağlanmış 8 inç kare pişirme kabına dökün. "","" 40-45 dakika veya iyi şişirilene kadar 350 ° 'de pişirin. "",
""Hizmet etmek için bir kaşık kullanın."")"
2109,Yeşim ağacı salata sosu,PT5M,character(0),Salata sosları,"C (""<15 dakika"", ""kolay"")","C (""Tarragon sirkesi"", ""tuz"", ""sarımsak tozu"", ""şeker"", ""kuru hardal"", ""biber"", ""parmesan peyniri"", ""susam tohumları"")",1,2,3202.3,323.6,48.8,44,3095.9,62.9,4.9,50.6,26.5,"C (""İlk yedi malzemeyi bir araya getirin ve soğutun."", ""Servis yapmadan hemen önce, 1/2 su bardağı parmesan peyniri ve 1/4 su bardağı susam tohumu ekleyin."", ""Kıyılmış su kestanesi ile marul üzerinde servis yapın."", ""Not: IGenellikle peynir ve susam tohumunu doğrudan salataya ekleyin, böylece daha sonra kullanım için pansumanı bozmamak için. "")"
2110,Harvard Paanar,PT1H43M,character(0),Sebze,"C (""düşük protein"", ""<15 dakika"")","C (""pancar"", ""mısır nişastası"", ""su"", ""şeker"", ""sirke"", ""tereyağı"")",5,4,935.3,35.5,22,91.6,703.9,148.4,10.4,116.1,9,"C (""Şeker, mısır nişastası, tereyağı, su ve sirke birleştirin."", ""Pürüzsüz ve kalın olana kadar pişirin."", ""Pancar ekleyin."", ""İyice ısıtın ve sıcakken servis yapın."")"
2111,Harvard Pancar (tatlı ekşi kırmızı pancar),PT17M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/11/picWhAXnW.jpg""",Sebze,"C (""düşük protein"", ""düşük kolesterol"", ""sağlıklı"", ""<30 dakika"")","C (""şeker"", ""mısır nişastası"", ""su"", ""tereyağı"", ""tuz"", ""sirke"", ""pancar"")",5,10,285.4,8,4.9,20.4,975.2,52.7,3.4,46.8,2.9,"C (""Kuru malzemeleri karıştırın."", ""Sirke ve su ekleyin ve pürüzsüz olana kadar karıştırın."", ""5 dakika pişirin."", ""Pancar ekleyin ve istenen dakikaları bırakın.diğer yemekler). "","" Servis yapmadan önce kaynama noktasına ısıtın ve tereyağı ekleyin. "","" Sıcak servis yapın. "")"
2112,Colorado Beef Stroganoff,PT34M,character(0),ET,"""<15 dakika""","C (""sığır eti filetosu"", ""sığır eti"", ""tereyağı"", ""soğan"", ""sarımsak"", ""taze mantar"", ""un"", ""catsup"", ""biber"", ""sığır eti suyu"","" beyaz şarap "","" taze dereotu "","" kurutulmuş dereotu "","" ekşi krema "")",4,1,228.5,19.4,11.6,50.2,608.6,9.5,1,4.6,4.1,"C (""Sığır etinden yağ dökün ve 1/2 inç dilimler halinde kesin."", ""Yüksek ısı üzerinde sığır eti 1 çorba kaşığı tereyağında hızlı bir şekilde sarar."", ""3 yemek kaşığı tereyağında (aynı tavada) soğan, sarımsak ve mantarları sote et5 dakika. "","" Isıdan çıkarın, et özü macunu, catsup, tuz ve karabiber. "","" Pürüzsüz olana kadar karıştırın. ""ve 5 dakika pişirin.
)"
2113,Minnesota Eyalet Fuar Mısır Köpekleri,PT25M,character(0),<30 dakika,"""Derin kızarmış""","C (""sarı mısır unu"", ""tuz"", ""bal"", ""kaynar su"", ""yumurta"", ""süt"", ""tereyağı"", ""çok amaçlı un"", ""çift etkili kabartma tozu"")",4,4,585.7,35.9,15.4,113.7,1947.7,49.8,2.7,12,16.9,"C (""Diğer: 10 bambu şiş, su ısı yağına 350 dereceye kadar batırılmış."", ""Bir kasede mısır unu, tuz, bal ve kaynar suyu birleştirin."", ""Mix."", ""Ayrı bir kapta birlikte çırpınYumurta, süt ve tereyağı. "","" Mısır unu karışımına yumurta karışımı ekleyin.Altın kahverengi kadar fritöz - yaklaşık sekiz ila 10 dakika. "","" Tahliye ve servis. "")"
2118,Limon haşhaş tohumu kek,PT55M,character(0),Tatlı,"C (""<60 dakika"", ""fırın"", ""kolay"")","C (""Yumurta"", ""Haşhaş Tohumu"")",1,1,423.7,25.9,4.1,85.6,364.6,43.5,1,25.3,5.5,"C (""Malzemeleri pürüzsüz olana kadar birlikte karıştırın."", ""Bir somun tavada veya 350 ° F'de 45 dakika pişirin.ve 1/2 su bardağı şekeri. "","" Jen. "")"
2120,Pekmez taffy,PT57M,character(0),Şeker,"C (""tatlı"", ""düşük protein"", ""düşük kolesterol"", ""sağlıklı"", ""çocuk dostu"", ""<15 dakika"", ""kolay"")","C (""pekmez"", ""şeker"", ""tereyağı"", ""sirke"", ""kabartma tozu"")",5,5,1855.8,11.8,7.3,30.5,270.6,451.8,0,386.8,0.1,"C (""İlk 4 malzemeyi birleştirin."", ""Kırılgan veya çatlak aşamasına ulaşana kadar kaynatın. Sobadan çıkarmaya hazır olduğunda, soda tutamını ekleyin.Elleriniz ve hafif renkli olana kadar çekin.~ JMJohnsn Mevsimsel Sayfa Konusu - Sonbahar Yeşillikleri "")"
2121,Temel çay bisküvileri,PT30M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/21/pic75Momy.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/21/picv5Icba.jpg"")",Ekmek,"C (""Avrupa"", ""Yüksek ..."", ""<30 dakika"", ""Fırın"")","C (""un"", ""kabartma tozu"", ""tuz"", ""kısaltma"", ""süt"")",3,1,111.9,5.3,1.5,2.3,260.2,13.8,0.5,0.1,2.3,"C (""Fırını 450 derece F."".Bir kez hamur kasenin kenarlarından serbestçe gelene kadar şiddetle karıştırın. "","" Hamuru hafifçe unlu bir tahtaya çevirin ve 1/2 inç kalınlığa kadar. ""Cam veya bisküvi kesici. "","" Üstler altın kahverengi olana kadar 12 ila 15 dakika pişirin. ""
""Tereyağı, reçel veya bal ile hemen servis yapın."", ""Varyasyonlar: Peynir Çayı Bisküvileri sadece 3/4 çay kaşığı tuz ve 1/4 su bardağı kısalması kullanın."", ""Kuru malzemelere 3/4 su bardağı rendelenmiş peynir (sarı veya mermer) ekleyin"", Ayran Çay Bisküvi sadece 2 çay kaşığı kabartma tozu kullanın 1/2 çay kaşığı kabartma tozu 1 su bardağı veya ekşi süt ile değiştirin.""/4 su bardağı çekirdekli kuru üzüm veya doğranmış fındık, sadece 7/8 su bardağı süt kepekli çay bisküvileri kullanır 1 su bardağı beyaz unu 1 su bardağı kepekli un ile değiştirir. ""
)"
2122,İngilizce krem ​​çörekler,PT1H50M,character(0),Hafif,"C (""Hızlı Ekmekler"", ""Ekmekler"", ""Kahvaltı"", ""Avrupa"", ""Yüksek ..."", ""<15 dakika"", ""Fırın"")","C (""un"", ""şeker"", ""kabartma tozu"", ""tuz"", ""kısaltma"", ""yumurta"", ""süt"")",4,2,211.5,8.5,2.4,55,307.1,28.2,0.8,3.3,5.3,"C (""Fırını 450 dereceye kadar önceden ısıtın."", ""Kuru malzemeleri birleştirin."", ""Karışım kaba mısır unu kıvamına sahip olana kadar iki bıçak veya pasta blenderi ile kısalmayı kesin."", ""Bir kenara koyun.Yumurta beyazları (çöreklerin üstüne fırçalamak için) ve ışığa kadar yumurtaları çırpın. ""kase. "","" Hamuru hafifçe unlanmış bir yüzeye çevirin ve hamuru 3/4 inç kalınlığa kadar patlatın. "",
""8 üçgen veya kareye kesin ya da \"" bisküvi \ "".""Altın. "","" Varyasyonlar: kuru malzemelere 1/2 su bardağı tohumsuz kuru üzüm, kuş üzümü, craisins veya diğer meyveler (taze yaban mersini veya ahududu, elma parçaları vb.Kuru malzemeler için peynir. "","" Pişirmeden önce şeker serpmeyin. ""
)"
2123,Ödül Tereyağı Tartları,PT30M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/23/picLXvGhH.jpg""",Tatlı,"C (""<30 dakika"", ""Fırın"")","C (""Kahverengi Şeker"", ""çekirdeksiz kuru üzüm"", ""cevizler"", ""tereyağı"", ""margarin"", ""yumurta"", ""süt"", ""vanilya"")",4.5,9,299.6,16,6,29.4,220.6,37.2,0.7,21.5,2.8,"C (""Fırını 375 ° F.Her birini 2/3'ten fazla doldurursa (doldurma kabarcıkları bir karışıklık yaparsa veya doldurma pişene kadar pişirin.kuru üzüm veya fındık, ama çok sade. "","" Bunları genellikle fındık ve kuru üzüm kombinasyonu ile yaparım. "",
""Craisins kuru üzüm için ikame edilebilir."", ""Reçel Tarts için: Hamam ile Çizgi Tart Pan Cups."", ""Seçiminizle dolu 1/2 doldurun."", ""20 dakika veya 400 ° F'de pişirin.Pasta altın olana kadar. "")"
2126,Nurnberger,PT1H53M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/26/picLoXiol.jpg""",Şeker,"C (""Tatlı"", ""Almanca"", ""Avrupa"", ""<15 dakika"", ""Fırın"")","C (""bal"", ""yumurta"", ""limon suyu"", ""kahverengi şeker"", ""limon,"", ""un"", ""kabartma tozu"", ""hindistan"","" karanfil "","" citron "","" pudra şekeri "","" rom "","" su "")",5,1,3906.9,32.8,6,186,2338.1,841.2,16.8,560.3,51.4,"C (""Balı sos tavada kaynatmaya ısıtın."", ""Soğuk."", ""Şeker, yumurta, limon suyu ve kabuğunu karıştırın."", ""Un, soda ve baharatları karıştırın."", ""Bal karışımına karıştırın.Citron ve fındık içinde karıştırın. """", 10-12 dakikaya kadar pişirin."", ""Sıcakken sır."", ""Sır: Malzemeleri pürüzsüz olana kadar karıştırın.
)"
2129,Karayip Key Lime Pie,PT54M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/29/picpEm0J9.jpg""",Kek,"C (""tatlı"", ""kireç"", ""narenciye"", ""meyve"", ""Karayipler"", ""<15 dakika"", ""Fırın"")","C (""hindistancevizi"", ""tatlandırılmış yoğunlaştırılmış süt"", ""anahtar limon suyu"", ""anahtar kireç rendesi"", ""koyu rom"", ""ekşi krema"", ""şeker"")",5,7,3858.6,223.3,169.7,802.6,998,411.5,32.8,359.9,78.1,"C (""Kabuk hazırlamak için, hindistancevizi 2 (10 x 13 inç) kurabiye tabakasına ince tabakaya yerleştirin."", ""Hindistan cevizi 350 derece fırında 10 dakika veya açık altın kahverengi olana kadar kızartır."", ""Sık sık karıştırın ve izleyin ve izleyin veDikkatlice. "","" Fırından çıkarın ve soğumaya bırakın. "","" Bu arada, fırını 250 dereceye indirin. "","" Küçük karıştırma kabında, yumurta beyazlarını sert tepelerden çırpın, sonra tamamen çözünene kadar süper şekerle çırpın. "", ""Soğutulmuş hindistancevizi içinde katlayın. Bu karışımı yağlanmış 9 inç pasta plakasına bastırın ve 7 dakika boyunca 250 derecede pişirin. Fırından çıkarın ve soğumaya bırakın."",
""Dolgu yapmak için:"", ""Bir araya getirilmiş yoğunlaştırılmış süt, limon suyu, kireç kabuğu ve rom büyük karıştırma kabında."", ""Yumurta sarısı çırpın."", ""İyi bir şekilde birleştirmek için ekşi krema ile karıştırın."", ""Soğutulmuş kabuğa dökün. """","" Yumuşak zirveler oluşana kadar büyük karıştırma kabında yumurta aklarını çırpın. "","" Beyazlar sertleşene kadar, ancak kuru olmayana kadar şekerin çözüldüğünden emin olana kadar şekeri yavaş yavaş çırpın. ""
)"
2130,Hindistan cevizi samanlıkları,PT30M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/30/CCeC5oBQb2FPVbnXTBUg_20191117_195036.jpg""",Tatlı,"C (""kurabiye ve kek"", ""hindistancevizi"", ""meyve"", ""fındık"", ""çocuk dostu"", ""<30 dakika"", ""<15 dakika"", ""kolay"")","C (""buharlaştırılmış süt"", ""kahverengi şeker"", ""mısır şurubu"", ""tereyağı"", ""hindistancevizi"")",4.5,2,132.7,8.9,7.4,6.1,25.3,13.6,1.7,8.7,1.3,"C (""Ağır 2 litre tencerede pişirin ve şeker çözünceye kadar süt, şeker ve mısır şurubu düşük ısı üzerinde karıştırın."", ""Mum yumuşak top aşamasına ulaşana kadar sık ​​sık karıştırarak orta ateşte kaynatın., tereyağını karıştırın, sonra hindistancevizi ekleyin ve iyice karıştırın."
2131,Hindistan cevizi samanlıkları II,PT51M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/31/picvijYvB.jpg""",Tatlı,"C (""kurabiye ve kek"", ""hindistancevizi"", ""meyve"", ""fındık"", ""yüksek lif"", ""yüksek protein"", ""çocuk dostu"", ""yüksek ..."", ""<15 dakika"", ""Fırın "","" kolay "")","C (""hindistancevizi"", ""pudra şekeri"", ""yumurta"", ""tuz"")",4,1,95.3,7.7,6.6,14.1,19.2,6.7,1.9,4.8,1.2,"C (""Fırını 400 dereceye kadar önceden ısıtın."", ""Tüm malzemeleri birleştirin."", ""Toplara yuvarlayın."", ""Tereyağlı kurabiye tabakasına 15 dakika pişirin."")"
2137,Taze Ravent Pastası,PT40M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/37/picvtFAUC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/37/piczC1y6y.jpg"")",Kek,"C (""tatlı"", ""düşük protein"", ""düşük kolesterol"", ""sağlıklı"", ""<60 dakika"", ""fırın"")","C (""şeker"", ""mısır nişastası"", ""öğütülmüş hindistan cevizi"", ""tereyağı"", ""margarin"", ""ravent"")",5,32,196.9,3,1.9,7.6,28.5,43.4,1.2,38.8,0.7,"C (""Hamamın yarısını hafifçe unlanmış bir yüzeyde 1/8 inç kalınlığa kadar yuvarlayın. 9 inç pasta bir plakaya yerleştirin; aşırı hamur işlerini kenarlar boyunca kesin."", ""Plastik sargı ile örtün ve doldurmaya hazır olana kadar soğutun"","" Şeker, mısır nişastası ve hindistan cevizi ağır bir tencerede birleştirin, mısır nişastasını iyice karıştırmak için karıştırın. "","" Portakal kabuğu, meyve suyu ve tereyağı ile karıştırın. "","" Orta ateşte pişirin, sürekli, kalınlaşana ve kabarcıklı olana kadar karıştırın. "", ""Raventle karıştırın."", ""Ravent karışımı hazırlanmış pasta kabuğuna kaşık."", ""Kalan hamur işi 1/4 inç kalınlığa yuvarlayın; 1/2 inç şeritler halinde kes."",
""Şeritler, kafes moda, pastanın üstüne düzenleyin. Kenarlarla bile döşeme şeritleri; kenarları katlayın ve flüt. 425 ° F veya 10 dakikada pişirin."", ""Isıyı 350 ° F'ye indirin ve 30 dakika veya daha fazla pişirinKabuk kahverengidir. "","" Keyfini çıkarın! "")"
2141,Tereyağı tart kareleri,PT40M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/41/picFoXTBA.jpg""",Çubuk kurabiye,"C (""tatlı"", ""kurabiye ve kek"", ""<60 dakika"", ""fırın"")","C (""tereyağı"", ""un"", ""kahverengi şeker"", ""yumurta"", ""kahverengi şeker"", ""yulaf ezmesi"", ""tuz"", ""vanilya"", ""ceviz"", ""kuru üzüm"")",5,2,294.2,12,5.5,55.6,127.3,44.8,1.2,32.6,3.7,"C (""Kabuk: ufalanana kadar tereyağını unu kesin."", ""9x9 \"" tereyağlı tavaya bastırın. "","" 15 dakika boyunca 350F pişirin. "","" Dolgu: karıştırma malzemelerini karıştırın.ve 20 dakika fırına dönün. "","" Kesmeden önce soğutun. "")"
2142,Tereyağı damla kurabiyeleri,PT7M,character(0),Çerezleri bırak,"C (""tatlı"", ""kurabiye ve kek"", ""<15 dakika"", ""fırın"")","C (""şeker"", ""süt"", ""yumurta"", ""vanilya"", ""çok amaçlı un"", ""tuz"", ""kabartma tozu"")",5,1,60,3,1.2,7.5,20.9,7.5,0.1,4.2,0.6,"C (""Fırını 375 ° F.Yumurta ve vanilya içinde çırpın. """","" 7-9 dakika veya ayarlanana kadar 375 ° F pişirin. ""
""Tatil sezonu için çelenk veya süs eşyaları olarak buzlanma gibi bu kurabiyelerle kullanılabilecek birkaç varyasyon var."", ""Bir sandviç için iki kurabiye arasında bir çikolatalı buzlanma kullanmak."", Veya kurabiyenin 1/2'sini daldırmaÇikolatalı fındık içine. "","" Daha büyük kurabiyeler için, her çerez için 3 inçlik bir yere veya pişirin.Soğutma kağıdına 2 dakika.
)"
2144,Chi Chi'nin tatlı mısır pastası,PT1H44M,character(0),Mısır,"C (""Sebze"", ""<15 dakika"", ""Fırın"")","C (""tereyağı"", ""margarin"", ""masa harina"", ""su"", ""dondurulmuş mısır"", ""şeker"", ""sarı mısır unu"", ""kabartma tozu"", ""tuz"", ""biber biber"", ""maydanoz"")",4,2,205.9,13.4,8.2,35.6,189.3,21.7,1.4,8.3,1.9,"C (""Elektrikli bir karıştırıcı ile, Tereyağını kabarık olana kadar çırpın."", ""Masa Harina'da yavaş yavaş çırpın."", ""Düşük hızda, suda çırpın."", ""Mısır kase mutfak robotuna yerleştirin ve kaba bir şekilde doğranana kadar nabız."", ""Masa karışımını karıştırın. Küçük bir kapta şeker, mısır unu, krema, kabartma tozu ve tuzu karıştırın. Mısır karışımına karıştırın. Yağlı 8 \"" sq. "","" Pişirme Tavası. ""Folyo ile. "","" Daha büyük bir tavaya yerleştirin ve daha küçük tavanın yanına doğru kaynar suyu dökün. ""15 dakika. "",
""İstenirse biber ve maydanozla serpin."")"
2155,Afrika zencefil pastası,PT30M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/55/picaArskf.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/55/picx6EkbJ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/55/picQfRFdP.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/55/picJQ1UI5.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/55/picNJcxMI.jpg""
)",Tatlı,"C (""Afrikalı"", ""<30 dakika"", ""Fırın"")","C (""un"", ""şeker"", ""zencefil"", ""tereyağı"", ""su"")",3.5,8,101.8,4.7,2.9,12.2,41.1,13.5,0.4,3.8,1.4,"C (""Kuru malzemeleri birlikte bir kaseye eleyin."", ""Yağ'ı iyice ovalayın."", ""Sıvıyı ekleyin ve sağlam bir hamura karıştırın."", ""Yaklaşık 3/8 inç kalınlığında unlu bir tahtaya yuvarlayın."","" Turları kes. "","" 350 derecede yaklaşık 15 dakika boyunca yağlanmış bir çerez kağıdına pişirin. "")"
2158,Kabak puf turtaları,PT1H10M,character(0),Kek,"C (""tatlı"", ""fırın"", ""<4 saat"")","C (""Sebze Krekler"", ""Soğan"", ""Tereyağı"", ""Sarımsak Karanfil"", ""Çedar Peyniri"", ""Fesleğen"", ""Yumurta"", ""Biber"", ""Dondurulmuş Puf Buzağı"")",4,1,493.5,32.5,11.2,69,387.3,38.5,1.8,1.9,11.9,"C (""Teslim olana kadar buharla iliği."", ""Blender / mutfak robotunda püre kemik iliği püre."", ""Yansıtıncaya kadar tereyağında kıyılmış sarımsak sote eti sote.ve kabaklara otlar. "","" Dondurulmuş puf böreği 20 dakika.Her tarafta 1 inç sınır. "","" Yumurta Beyazla Fırça Sınır. ""
""Sıcak servis yapın."", ""Dondurulmuş puf böreği yönleri için peynir puf turtalarına bakın."")"
2164,Crisco kurabiyeleri,PT12M,character(0),Tatlı,"C (""kurabiye ve kek"", ""<15 dakika"", ""büyük gruplar için"", ""fırın"")","C (""Sebze Kısaltma"", ""Kahverengi Şeker"", ""Beyaz Şeker"", ""Yumurta"", ""Kabartma Sokası"", ""Tartar Kremi"", ""Un"", ""Vanilya"")",4.5,4,82.1,4.8,1.5,4.8,17,9.1,0.1,4.7,0.7,"C (""Krem Crisco ve Şeker Birlikte; Yumurta Ekle."", ""Sift Soda, Tartar ve Un Krem Birlikte."", ""Vanilya ekleyin."", ""Ceviz büyüklüğünde toplar;Çerez sayfasında. """
2165,CRISCO COOKIES II,PT20M,character(0),Tatlı,"C (""kurabiye ve kek"", ""<30 dakika"", ""fırın"")","C (""un"", ""sebze kısaltması"", ""yumurta"", ""kabartma tozu"", ""şeker"", ""vanilya"", ""pudra şekeri"", ""süt"")",3,13,7137.9,267.2,82.1,1286.1,2674.4,1096.2,15.2,648.3,99.9,"C (""4 1/2 su bardağı unu 6 yumurta ile karıştırın."", ""1/2 kutu Crisco artı malzemenin geri kalanını ekleyin."", ""Hamur çok çalışmayın."","" Altta bej veya bronzlaşana kadar 350 derece fırında pişirin, yaklaşık 10-12 dakika. "","" Oda sıcaklığında soğutun ve buzlanma ekleyin. "","" Buzlanma: Pudra şekeri pasty görünene kadar sütle karıştırın. "",.""Çerezin üstüne daldırın ve sprinkles ekleyin."")"
2169,Ayran Banana Şifon Pastası,PT45M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/69/picLjpATQ.jpg""",Tatlı,"C (""<60 dakika"", ""fırın"")","C (""yumurta"", ""şeker"", ""un"", ""kabartma tozu"", ""kabartma tozu"", ""tuz"", ""vanilya"", ""muz"", ""ayran"", ""Ceviz"")",5,12,277.2,10.4,1.5,35.8,355.6,42.5,1.2,24.7,4.5,"C (""İki (2) 8 inç yuvarlak tava iyi ve un ile toz yağlayın."", ""Kabarık olana kadar yumurta aklarını çırpın."","" Başka bir kasede kalan şeker, un, kabartma tozu, soda ve tuzu karıştırın. "","" Yağ, muz, ayran ve vanilyanın yarısı ekleyin. "","" Mikserde orta hızda 1 dakika iyice karıştırın. """"Kalan ayran ve yumurta sarısı ekleyin."", ""Bir dakika daha çırpın. Dövülmüş yumurta akı ve fındık içinde katlayın."", ""Hazırlanan tavalara dökün."", ""30-35 dakika boyunca 350 ° F'de pişirin."",.
""Krem peynir buzlanma ile don."")"
